Popup;Enlarge;Panel
10.99092;11.49844;12.04612
10.99092;11.52493;12.04612
10.99534;11.52493;12.04865
10.99768;11.54111;12.04926
11.00062;11.55512;12.04869
11.00452;11.58348;12.05087
11.00744;11.58348;12.04917
11.00956;11.61414;12.0476
11.01244;11.61414;12.04851
11.01482;11.63122;12.04705
11.01557;11.64563;12.04584
11.01542;11.67603;12.04641
11.0103;11.67603;12.04666
11.0103;11.70615;12.04916
11.00781;11.70615;12.04916
11.00567;11.72042;12.05138
11.00356;11.73492;12.0522
11.00131;11.74949;12.05489
10.99886;11.76465;12.05747
10.99443;11.79819;12.05962
10.9903;11.79819;12.06227
10.98599;11.81568;12.06561
10.97948;11.83116;12.06834
10.97465;11.84835;12.07068
10.96952;11.86399;12.0729
10.9638;11.92307;12.07456
10.95799;11.92307;12.07653
10.95156;11.94651;12.07802
10.93989;11.99327;12.07895
10.93413;11.99327;12.07993
10.93413;12.03987;12.08005
10.92738;12.03987;12.07865
10.91718;12.06679;12.07744
10.9126;12.08919;12.07557
10.90978;12.11215;12.07303
10.90752;12.13758;12.0696
10.90381;12.15959;12.0696
10.90122;12.2026;12.06804
10.89921;12.2026;12.06408
10.89828;12.22255;12.06079
10.8993;12.26214;12.06062
10.90005;12.26214;12.05887
10.90005;12.3199;12.05667
10.90222;12.34015;12.05628
10.90273;12.34015;12.05329
10.90416;12.38022;12.05002
10.90416;12.38022;12.04492
10.90501;12.42238;12.04492
10.90607;12.42238;12.0407
10.90648;12.44224;12.03799
10.90682;12.46401;12.03487
10.90915;12.48688;12.03185
10.90915;12.51028;12.02914
10.90964;12.5576;12.02517
10.91066;12.5576;12.02091
10.91135;12.58217;12.01772
10.91218;12.60641;12.01378
10.91271;12.6297;12.01035
10.91279;12.65349;12.00713
10.9128;12.72217;12.00713
10.91311;12.72217;12.00681
10.91303;12.74472;12.00512
10.9127;12.78816;12.00411
10.91279;12.78816;12.0025
10.91291;12.82696;12.0007
10.91291;12.82696;12.0007
10.91348;12.84593;12.0059
10.91455;12.86432;12.01044
10.91502;12.9057;12.01625
10.91649;12.9057;12.01763
10.91607;12.94623;12.02452
10.91581;12.94623;12.02756
10.91581;12.96715;12.02756
10.91523;12.98736;12.02705
10.91572;13.00842;12.0262
10.91603;13.02571;12.02429
10.91549;13.08877;12.01378
10.91517;13.08877;12.01378
10.91535;13.10788;12.01257
10.91574;13.12762;12.0088
10.91772;13.14728;12.00558
10.91819;13.16649;12.00539
10.91819;13.18371;12.00201
10.91913;13.19923;11.99851
10.92009;13.21615;11.9947
10.92199;13.23238;11.99069
10.92199;13.25038;11.98834
10.92261;13.2656;11.97938
10923;13.28122;11.97938
10.9232;13.30066;11.97882
10.92404;13.31844;11.97382
10.92454;13.33757;11.96802
10.92454;13.3573;11.96194
10.92465;13.37642;11.95838
10.92478;13.39445;11.95167
10.92473;13.41096;11.9441
10.9242;13.42851;11.93868
10.92437;13.4463;11.92918
10.92437;13.46592;11.91955
10.92439;13.50302;11.91358
10.92432;13518;11.89316
10.92452;13518;11.89316
10.92531;13.53546;11.88626
10.92537;13.55332;11.87665
10.92536;13.56643;11.86846
10.92509;13.59897;11.86411
10.92436;13.59897;11.85713
10.92354;13.61649;11.85269
10.92239;13.63076;11.84682
10.92206;13.6579;11.84124
10.92206;13.66991;11.83562
10.92203;13.68165;11.83111
10.92327;13.68165;11.82019
10.92446;13.69554;11.82019
10.92899;13.7073;11.81568
10.92899;13.71865;11.81167
10.93258;13.75413;11.80882
10.93645;13.75413;11.80478
10.94092;13.76839;11.80191
10.94644;13.77946;11.79909
10.96001;13.79064;11.79489
10.96001;13.80286;11.79321
10.96823;13.81337;11.79198
10.97807;13824;11.78837
10.98902;13.83592;11.78642
11.00143;13.84653;11.78642
11.0441;13.85689;11.7801
11.0441;13.86558;11.77903
11.06056;13.87488;11.77821
11.07711;13.88423;11.77592
11.09371;13.89409;11.77578
11.11134;13.90241;11.77413
11.1295;13.91087;11.7734
11.14872;13.91996;11.7725
11.16866;13.93516;11.76908
11.19054;13.94241;11.76556
11.21364;13.94931;11.76556
11.2616;13.95534;11.76242
11.2616;13.95999;11.75719
11.28622;13.96468;11.75356
11.31069;13.96847;11.74844
11.33417;13.97206;11.74302
11.35505;13.97534;11.73685
11.39818;13.97813;11.7299
11.39818;13.97648;11.72058
11.41847;13.97871;11.71171
11.43815;13.9807;11.70206
11.45675;13.98235;11.68276
11.4755;13.98397;11.68276
11.50773;13.9852;11.67189
