Popup;Enlarge;Panel
13.36495;11.20231;12.1499
13.36495;11.21532;12.14867
13.37268;11.22805;12.14785
13.3802;11.25459;12.14691
13.38751;11.26833;12.14691
13.39433;11.26833;12.14624
13.4028;11.2814;12.14511
13.40855;11.2951;12.14333
13.41375;11.30782;12.14169
13.4168;11.32081;12.13696
13.42115;11.33341;12.13696
13.4252;11.38679;12.13532
13.43232;11.38679;12.13331
13.43232;11.39988;12.1315
13.43232;11.41306;12.12974
13.43348;11.42626;12.12467
13.43546;11.43897;12.12184
13.43273;11.45124;12.12184
13.43272;11.46313;12.12002
13.43272;11.47517;12.11718
13.42772;11.48852;12114
13.42659;11.50188;12.10662
13.42533;11.51558;12.10662
13.42011;11.53128;12.1017
13.42011;11.54335;12.09497
13.4163;11.55489;12.08692
13.41074;11.56742;12.07869
13.40488;11.58035;12.06971
13.39876;11.59414;12.05246
13.39266;11.60888;12.05246
13.38626;11.62443;12.0461
13.37926;11.63881;12.04049
13.37232;11.65332;12.02825
13.36422;11.6927;12.02825
13.35583;11.6927;12.02149
13.34026;11.70749;12.00683
13.34026;11.72225;12.00683
13.3323;11.73866;12.00064
13.32579;11.75327;11.98668
13.31861;11.76806;11.98668
13.31158;11.78477;11.98121
13.30603;11.79978;11.97324
13.29918;11.81317;11.96844
13.29248;11.82509;11.96433
13.28601;11.83575;11.96065
13.27998;11.84639;11.95538
13.27394;11.85693;11.95538
13.26103;11.86707;11.95316
13.25515;11.87675;11.94871
13.25515;11.88765;11.94593
13.24913;11.8977;11.9398
13.24397;11.90827;11.93145
13.23859;11.92261;11.93145
13.2336;11.9334;11.9264
13.22868;11.94415;11.92128
13.22381;11.95607;11.91595
13.21787;11.99588;11.90233
13.21334;11.99588;11.90233
13.20923;12.01026;11.89621
13.20168;12.02533;11.8905
13.19884;12.04055;11.88546
13.08539;12.05593;11.88099
13.08405;12.0718;11.86823
13.08379;12.08932;11.86823
13.03006;12.10686;11.86424
13.03109;12.12469;11.85903
13.03109;12.14182;11.85499
13.00012;12.15931;11.85083
13.00012;12.17583;11.84767
12.99967;12.1917;11.84458
13.02812;12.20521;11.84131
13.02812;12.21783;11.83814
13.02703;12.23047;11.8346
13.02216;12.24339;11.8346
13.01564;12.25696;11.82799
13.02503;12.27254;11.82302
13.02503;12.28694;11.8173
