Popup;Enlarge;Panel
10.88779;13.56141;15.03095
10.88776;13.56136;15.08941
10.8885;13.5616;15.11693
10.89059;13.56105;15.14365
10891;13.56073;15.17045
10.89165;13.56073;15.19686
10.89297;13.56074;15.2226
10.89325;13.56029;15.2424
10.89325;13.5598;15.26789
10.89344;13.5598;15.29384
10.89426;13.55953;15.32037
10.89465;13.55893;15.34589
10.89508;13.55824;15.37402
10.8956;13.55756;15.40273
10.8956;13.55688;15.42956
10.89633;13.55374;15.45967
10.8967;13.55289;15.49003
10.89686;13.55289;15.52252
10.8973;13.55112;15.61224
10.89882;13.55112;15.61224
10.89966;13.55106;15645
10.89966;13.55086;15.67488
10.90023;13.55083;15.73247
10.9014;13.55089;15.73247
10.90582;13.55111;15.76103
10.90582;13.55238;15.78832
10.90759;13.55238;15.81486
10.91171;13.55311;15.84605
10.91456;13.55377;15.89517
10.91456;13.55379;15.89517
10.91803;13.55379;15.92417
10.92173;13.55383;15.94926
10.92599;13.55407;15.97588
10.93106;13.55407;16.00528
10.94254;13.55375;16.08922
10.94885;13.55375;16.08922
10.94885;13.55405;16.11578
10.95592;13.55483;16.14187
10.9632;13.55464;16.17244
10.97098;13.55429;16.19976
11.00793;13.55401;16.25023
11.00793;13.55367;16.25023
11.02003;13.55367;16.27853
11.03389;13.55367;16.30293
11.0648;13.55434;16.32416
11.0648;13.5556;16.36136
11.08213;13.5556;16.36136
11.10139;13.55625;16.37872
11.1223;13.55739;16394
11.14457;13.55822;16.40745
11.19285;13.55821;16.42366
11.19285;13.55961;16.44999
11.21853;13.55988;16.45881
11.2459;13.55988;16.46717
11.2748;13.56007;16.47733
11.30479;13.56054;16.4823
11.43179;13.56175;16.4868
11.43179;13.56175;16.49203
11.50176;13.56237;16.49533
11.53742;13.56328;16.49787
11.57199;13.5644;16.50083
11.60644;13.56552;16.50217
11.64338;13.5667;16.50331
11.6788;13.57025;16.50415
11.71382;13.57025;16.50537
11.74915;13.57236;16.50635
11.78657;13.57463;16.50966
11.82388;13.58029;16.50984
11.85619;13.58727;16.51167
11.89169;13.59146;16.5111
11.92618;13.59146;16.5111
11.95391;13.59662;16.51192
11.98912;13.60326;16.51222
12.02374;13.61961;16.51222
12.0517;13.61961;16.51376
12.0847;13.63043;16.51377
12.11808;13.6431;16.51503
12.22312;13.65592;16.52007
12.22312;13.66969;16.52717
12.2582;13.7192;16.52717
12.29477;13.73929;16.53508
12.33253;13.73929;16.54192
12.3676;13.76008;16.54615
12.40571;13.78379;16.55444
12.44161;13829;16.59104
12.48052;13829;16.60491
12.51877;13.8787;16.60491
12.55493;13.8787;16.62039
12.55493;13.9277;16.63777
12.62215;13.95232;16.67674
12.65416;13.97856;16.67674
12.68639;13.97856;16.69931
12.71672;14003;16.72189
12.74923;14.02822;16.74628
12.77761;14.05293;16.76938
12.86576;14.07661;16.82309
12.86576;14.1433;16.82309
12.89322;14.1433;16.85123
12.91984;14.16568;16.88159
12.95055;14.18857;16.91254
12.97888;14.2102;16.94396
13.00627;14.23096;17.02888
13.03701;14.25518;17.02888
13.06426;14.27971;17.0543
13.09094;14.30524;17.07993
13.11989;14.33165;17.10614
13.14446;14.35992;17.13099
13.16752;14.38875;17.15547
13.18923;14.41887;17.18443
13.20926;14.4505;17.18443
13.2301;14.48638;17.23866
13.28025;14.5188;17.26373
13.28025;14.55196;17.29308
13.29313;14.62228;17.32356
13.30558;14.65519;17.35293
13.31745;14.65519;17.38445
13.32838;14.69004;17.41651
13.34751;14.72036;17.44906
13.34751;14.78132;17.48185
13.36017;14.78132;17.58435
13.36824;14.83892;17.58435
13.37823;14.83892;17.58435
13.38527;14.87275;17.61731
13.3917;14.90257;17.67847
13.39642;14.93323;17.70976
13.40071;14.99148;17.73886
13.40481;14.99148;17.76901
13.40776;15.02925;17.79912
13.41177;15.06157;17.82306
13.41177;15.09395;17.85126
13.4123;15.12644;17.88016
13.41375;15.22542;17.91
13.4148;15.22542;17.93591
13.41472;15.2563;17.96652
13.41592;15.28766;17.99865
13.41581;15.31865;17.99865
13.41581;15.35008;18.06719
13.41554;15.37891;18.13874
13.41553;15.40533;18.13874
13.41553;15.43126;18.21834
13.41507;15.45708;18.25281
13.41438;15.48201;18.28576
13.41368;15.50172;18.31913
13.41303;15.57336;18.34877
13.41218;15.57336;18.37649
13.40967;15.5956;18.40638
13.40851;15.61695;18.43495
13.40851;15.64169;18.46065
13.40772;15.66228;18.48455
13.40675;15.68094;18.51366
13.40623;15.76049;18.5444
13.40475;15.77875;18.57451
13.40534;15.79525;18.63935
13.40534;15.82972;18.6742
13.40606;15.84188;18.6742
13.40629;15.85329;18.70973
13.40845;15.81575;18.74604
13.40845;15.82389;18.78675
13.4103;15.83261;18.86313
13.41249;15.84163;18.86313
13.41526;15.84163;18.90312
13.41816;15.83054;18.94093
13.42411;15.82882;18.97672
13.42411;15.82548;19.00959
13.42707;15.82784;19.07808
13.43039;15.82168;19.07808
13.43386;15.81458;19.11039
13.43741;15.8085;19.14319
13.44974;15.79868;19.17475
13.44974;15.78868;19.20542
13.45472;15.77931;19.30293
13.46039;15.74353;19.33468
13.4721;15.74353;19.36574
13.4721;15.73031;19.39155
13.47902;15.71707;19.42462
13.48715;15.69958;19.45427
13.49628;15.68671;19.47598
13.50582;15.67418;19.50361
13.52884;15.65628;19.53271
13.52884;15.64184;19.78337
13.54144;15.62701;19.81101
13.55477;15.61003;19.83843
13.5701;15.59505;19.86167
13.60597;15.58042;19.88704
13.60597;15.56183;19.91023
13.65072;15.54685;19.93088
13.65072;15.53123;19.97693
13.67441;15.51542;20.00198
13.70172;15.46432;20.00198
13.73102;15.46432;20.0264
13.75951;15.44666;20.04687
13.85361;15.4266;20.07296
13.88727;15.38962;20.12624
13.88727;15.38962;20.12624
