Popup;Enlarge;Panel
17.88463;14.19735;10.65735
17.95613;14.19836;10.65621
17.99302;14.19955;10.65629
18.03161;14.20189;10.65629
18.20653;14.20189;10.65545
18.24501;14.2024;10.6563
18.27999;14.20282;10.65748
18.27263;14.20279;10.65846
18.30233;14.20263;10.65931
18.33135;14.20234;10.65931
18.38058;14.20205;10.6588
18.40898;14.20162;10.65821
18.40898;14.20098;10.65722
18.43287;14.20005;10.65197
18.46363;14.19926;10.65197
18.49555;14.20046;10.65007
18.55571;14.20222;10.64651
18.55571;14.20222;10.64462
18.58956;14.20297;10.64315
18.61316;14.20354;10.6414
18.64857;14.20342;10.64214
18.68347;14.20482;10.64214
18.73013;14.20569;10.64256
18.80192;14.20614;10.64417
18.83625;14.20691;10646
18.86987;14.2082;10646
18.90312;14.20908;10.64818
18925;14.20988;10.64908
18.95878;14.21045;10.65101
18.99164;14.21146;10.65309
19.01583;14.2121;10.65871
19.04649;14.21335;10.66177
19.07672;14.21335;10.66513
19.13611;14.21346;10.66922
19.13611;14.21361;10.68584
19.16767;14.21374;10.68584
19.19093;14.21397;10.68999
19.22257;14.21432;10.69413
19.25443;14.21484;10.69704
19.27703;14.21511;10.70128
19.30833;14.21543;10.70833
19.33991;14.2161;10.70833
19.37174;14.2166;10.71208
19.40614;14.21696;10.71496
19.4343;14.21688;10.71748
19.46116;14.21726;10.72189
19.47933;14.21762;10.72189
19.50454;14.21762;10.72381
19.53347;14.21799;10.72513
19.55654;14.21726;10.72581
19.57922;14.21726;10.72578
19.60333;14.2155;10.72565
19.64965;14.2128;10.72286
19.67306;14.21011;10.72106
19.67306;14.20716;10.71955
19.71741;14.20445;10.71798
19.71741;14202;10.71593
19.7634;14.19934;10.71152
19.78649;14.19654;10.70928
19.78649;14.19424;10.70928
19.80721;14.19441;10.70739
19.83097;14.19441;10706
19.85493;14.19294;10.7034
19.8755;14.1928;10.7034
19.94443;14.1937;10.70335
19.94443;14.19498;10.70311
19.96637;14.19692;10.7028
19.98833;14.19692;10.7028
20.00976;14.19847;10.7062
20.05258;14199;10.7062
20.05258;14.19893;10.70786
20.07509;14.19857;10.70858
20.11664;14.19842;10.70965
20.11664;14.19783;10.71103
20.16311;14.19701;10.71251
20.18412;14.19603;10.71326
20.18412;14.19621;10.71378
20.20379;14.1977;10.71415
20.22467;14.19832;10.71397
20.28797;14.19832;10.71346
20.3084;14.19875;10.71096
20.33018;14.19911;10.70999
20.34823;14.19946;10.70999
20.3658;14.20021;10.70897
20.40029;14.20025;10.70768
20.41539;14.20025;10.7026
20.41539;14.20024;10.7026
20.4341;14.20033;10.70092
20.44713;14.20025;10.69912
20.46362;14.20021;10.69716
20.48951;14.2004;10.69415
20.48951;14.20057;10.69415
20.50128;14.20078;10.69279
20.51324;14.20078;10.69154
20.52515;14.20012;10.69055
20.54048;14.19968;10.68971
20.5712;14.19963;10.68914
20.5712;14.19979;10.68914
20.58514;14.20034;10.68905
20.59513;14.20068;10.68928
20.60469;14.20068;10.68966
20.61629;14.20034;10.69027
20.62477;14.20034;10.69296
20.63438;14.20039;10.69296
20.64598;14.20065;10.69404
20.65504;14.20083;10.69499
20.66522;14.20083;10.69781
20.68036;14.20067;10.69781
20.70356;14.20067;10.6988
20.70356;14.20021;10.70001
20.71465;14.20005;10.70095
20.72736;14.19953;10.70178
20.73975;14.19878;10.70305
20.77017;14.19831;10.70433
20.77017;14.19757;10.70448
20.79363;14.19624;10.70448
20.80832;14.19496;10.70549
20.82391;14.19392;10.70549
20.84061;14.19221;10.7068
20.89798;14.19137;10.7068
20.89798;14.19342;10.70705
20.92531;14.19401;10.70736
20.94548;14.19446;10.70775
20.96667;14.19584;10.70783
20.99207;14.19714;10.70782
21.01666;14.19821;10.7079
21.04285;14.19896;10.70769
21.07493;14.20017;10.70748
21.10365;14.1997;10.70726
21.13236;14.1992;10.70726
21.16026;14.19869;10.70737
21.18906;14.19869;10.70744
21.21868;14.19763;10.70733
21.24934;14.20033;10.70747
21.2795;14.20064;10.70739
21.30878;14.20064;10.70747
21.33503;14.20041;10.70726
21.3812;14.20081;10.70703
21.3812;14.20177;10.70729
21.40132;14.20253;10.70755
21.42128;14.20308;10.70779
21.44307;14.20308;10.70792
21.48234;14.20305;10.70786
21.48234;14.20333;10.70756
21.50506;14.20333;10.70798
21.52587;14.20266;10.7077
21.54732;14.20584;10.7077
21.5708;14.20703;10.7071
21.61633;14.20808;10.70698
21.64061;14.20881;10.70714
21.64061;14.21003;10.70805
21.66706;14.21003;10.70805
21.69156;14.21039;10.70854
21.71771;14.2116;10.70837
21.76467;14.21255;10.70837
21.76467;14.21392;10.70892
21.78892;14.21627;10.70931
21.81057;14.21627;10.70968
21.83186;14.21675;10.71013
21.85359;14.2184;10.71034
21.91485;14.2204;10.71038
21.91485;14.2226;10.71093
21.93841;14.23039;10.71233
21.95945;14.23039;10.71233
21.98163;14.23421;10.71277
22.00195;14.2383;10.71303
22.02423;14.24232;10.71336
22.04711;14.2468;10.71378
22.06891;14.25133;10.71601
22.09139;14.25688;10.71601
22.12079;14.26251;10.71626
22.14466;14.26904;10.71626
22.17002;14.27674;10.71677
22.19648;14.28566;10.71734
22.22143;14.29633;10.71731
22.24974;14.30871;10.71749
22.28111;14.32252;10.71692
22.34008;14.33758;10.71593
22.34008;14.35408;10.71516
22.36944;14.39088;10.71368
22.39606;14.39088;10.71291
22.41644;14.41126;10.7123
22434;14.43262;10.71169
22.44849;14.45493;10.71116
22.46253;14.50049;10.71116
22.47556;14.50049;10.71102
22.48476;14.52451;10.71093
22.49654;14.54825;10.71069
22.50873;14.57278;10.71042
22.52662;14.59831;10.71017
22.52662;14.62478;10.71017
22.54067;14.67719;10.7101
22.55153;14.67719;10.71014
22.56273;14.70418;10.7103
22.57434;14.72903;10.71039
22.59681;14.75235;10.71035
22.59681;14.77441;10.71018
22.61189;14.79736;10.71027
22.62366;14.81965;10.71017
22.63575;14.84252;10.71005
22.63941;14.86584;10.7104
22.66158;14.88968;10.71093
22.66158;14.91544;10.71093
22.67775;14.96581;10.71128
22.68971;14.99179;10.71157
22.70226;15.01839;10.71226
22.71949;15.04613;10.71226
22.75473;15.07413;10.71308
22.75473;15.10453;10.71308
22.76673;15.13552;10.71366
22.77896;15.16775;10.71392
22.7914;15.19875;10.71434
22.80749;15.22898;10.71511
22.82037;15.25979;10.71548
22.83663;15.28829;10.71595
22.85066;15.31685;10.71595
22.86504;15.34869;10.71584
22.88043;15.37749;10.71576
22.90992;15.4061;10.71603
22.92327;15.4349;10.71603
22.92327;15.49222;10.71603
22.93569;15.49222;10.71585
22.94565;15.51922;10.71613
22.95387;15.54702;10.7158
22.95921;15.57608;10.71545
22.95921;15.60568;10.7152
22.96;15.63597;10.7147
22.95955;15.66944;10.71411
22.9581;15.70121;10.7138
22.94981;15.73275;10.7138
22.94981;15.76378;10.71354
22.94622;15.83174;10.71334
22.94454;15.83174;10.71329
22.94275;15.86259;10.71357
22.94178;15.89327;10.71505
22.94207;15.92249;10.71748
22.93777;15.94817;10.72113
22.93777;16.00658;10.72547
22936;16.00658;10.73129
22.9333;16.03729;10.73878
22.93162;16.06662;10.7458
22.92997;16.09639;10.75207
22.92888;16.12828;10.75867
22.92869;16.19242;10.76336
22.92743;16.22413;10.76706
22.92699;16.25686;10.77472
22.92848;16.29083;10.77472
22.93288;16.32486;10.77823
22.93288;16.36426;10.78082
22.93793;16.40089;10.78321
22.94305;16.43827;10.7892
22.94931;16.47684;10.79372
22.95811;16.5101;10.79372
22.98374;16.54127;10.81012
22.98374;16.57695;10.82441
22.99325;16.60955;10.8433
23.00194;16.64541;10.86554
23.01143;16.67754;10.88759
23.02118;16.70984;10.90811
23.03094;16.73808;10.92312
23.04065;16.77113;10.93899
23.04977;16.83581;10.95344
23.05893;16.87059;10.96548
23.06786;16.90427;10.98722
23.08384;16.93485;10.98722
23.08384;16.96911;10.99551
23.09126;17.00405;11.00265
23.09858;17.03917;11.01696
