Popup;Enlarge;Panel
13.41995;10.88717;12.39119
13.44647;10.88542;12.38154
13.49985;10.88369;12.37162
13.52901;10.88206;12.36151
13.52901;10.87998;12.34229
13.56257;10.87998;12.34229
13.59025;10.87908;12.33469
13.61677;10.87798;12.32773
13.64662;10.87698;12.32072
13.73189;10.8759;12.48691
13.75816;10.87327;12.48139
13.78305;10.87327;12.46388
13.8094;10.8731;12.46103
13.8385;10.87315;12.45919
13.86705;10.8737;12.46094
13.89472;10.87482;12.45606
13.92374;10.87509;12.45018
13.95075;10.87498;12.44927
13.97899;10.87584;12.44508
14.01238;10.87586;12.44209
14.04117;10.87518;12.45975
14.06946;10.87444;12.45423
14.09737;10.87339;12.44991
14.12792;10.87235;12.44562
14.16092;10.87251;12.43219
14.1871;10.87161;12.42904
14.21314;10.87071;12.42531
14.24041;10.86757;12.42087
14.26854;10.8645;12.41785
14.2965;10.86168;12.41265
14.32366;10.85878;12.40757
14.34853;10.85569;12.40537
14.3735;10.85239;12.39713
14.39898;10.84936;12.39713
14.42993;10.84624;12.40059
14.45604;10.84302;12.3963
14.48268;10.83954;12.39191
14.50927;10.83626;12.38903
14.61633;10.83377;12.3854
14.61633;10.83186;12.38189
14.64457;10.83125;12.37941
14.67412;10.83236;12.37679
14.70196;10.83513;12.37368
14.72666;10.8388;12.37108
14.75271;10.85696;12.36473
14.77733;10.85696;12.36473
14.80118;10.86479;12.36393
14.82326;10.87321;12.36117
14.84385;10.88185;12.34662
14.86327;10.90131;12.34403
14.88291;10.90131;12.3413
14.90276;10.91218;12.33871
14.92283;10.92392;12.33594
14.94352;10.93759;12.33316
14.96546;10.97152;12.33034
14.98833;10.97152;12.3281
15.0108;10.98853;12.32553
15.03341;11.00528;12.32448
15.05942;11.02217;12.32129
15.08242;11.03826;12.31797
15.10601;11.05655;12.31563
15.13118;11.11757;12.31169
15.15302;11.11757;12.30737
15.17803;11.14371;12.30348
15.20534;11.16732;12.29877
15.2316;11.19109;12.29442
15.2592;11.21514;12.2909
15.28614;11.23964;12.28047
15.3092;11.26411;12.27549
15.33096;11.28856;12.27549
15.35488;11312;12.27062
15.4189;11.33428;12.26549
15.44101;11.35371;12.26031
15.46306;11.37084;12.25537
15.48616;11.38546;12.2502
15.50839;11.3977;12.24549
15.53064;11.40721;12.24161
15.53064;11.41628;12.23866
15.5488;11.43176;12.23652
15.56866;11.42974;12.23341
15.58862;11.43674;12.23251
15.63278;11.43674;12.23209
15.63278;11.45508;12.2318
15.67797;11.45675;12.22893
15.67797;11.46544;12.22906
15.70233;11.47353;12.2293
15.72613;11.47887;12.2293
15.76124;11.48714;12.22754
15.80967;11.49637;12.22903
15.83484;11.49364;12.23186
15.8572;11.50394;12.23803
15.87973;11.51503;12.23803
15.90262;11.52487;12.24049
15.92659;11.53657;12.24311
15.95056;11.54918;12.24621
15.97508;11.56329;12.25253
15.99665;11.57908;12.25253
16.01762;11.59679;12.25493
16.04415;11.61541;12.25774
16.06525;11.63393;12.26034
16.08686;11.65285;12.26342
16.11066;11.67314;12.2772
16.13344;11.73788;12.2772
16.15697;11.73788;12.28351
16.18278;11.76078;12.28707
16.2072;11.78299;12.2932
16.23189;11.78299;12.2932
16.25667;11.82433;12.29525
16.28604;11.84413;12.29333
16.31261;11.86405;12.29473
16.33909;11.88506;12.29704
16.4097;11.90537;12.29965
16.43142;11.92626;12.30078
16.45404;11.94683;12.3009
16.47637;11.96826;12.29817
16.4977;11.99112;12.29779
16.4977;12.01246;12.29848
16.5184;12.03402;12.29791
16.53587;12.05365;12.29791
16.55634;12.12021;12.29711
16.57759;12.12021;12.29723
16.61967;12.1433;12.29646
16.61967;12.16382;12.29325
16.64205;12.21098;12.29325
16.66763;12.21098;12.29086
16.69149;12.23287;12.28819
16.71577;12.25969;12.28643
16.76456;12.28542;12.28636
16.76456;12.30865;12.28757
16.79039;12.35717;12.28731
16.8173;12.35717;12.28607
16.84494;12.38186;12.28458
16.87167;12.40687;12.28294
16.89699;12.4313;12.2815
16.9462;12.45585;12.28097
16.9462;12.50296;12.27969
16.97308;12.50296;12.27812
16.99475;12.52728;12.27658
17.01475;12.55259;12.27432
17.03265;12.57822;12.27265
17.12139;12.60324;12.27134
17.12139;12.68987;12.27134
17.14457;12.68987;12.26927
17.17241;12.71806;12.26808
17.19558;12.71806;12.26716
17.21945;12.77503;12.26407
17.24566;12.80416;12.26407
17.27181;12.83418;12.26234
17.2989;12.86198;12.26018
17.33177;12.88923;12.25946
17.3606;12.91558;12.2587
17.38983;12.94298;12.25794
17.42677;12.96777;12.25281
17.45897;12.9915;12.25281
17.49296;13.01599;12.25157
17.52736;13.03758;12.25119
17.55042;13.06273;12.25215
17.57273;13.08874;12.2526
17.59923;13.13968;12.25263
17.62381;13.16436;12.2512
17.64925;13.19131;12.24979
17.67592;13.21801;12.24801
17.70094;13.24254;12.24532
17.72736;13.26844;12.24444
17.7535;13.29547;12.24443
17.77992;13.3249;12.24814
17.80566;13.3568;12.24987
17.83331;13.3568;12.25095
17.86002;13.38709;12.25164
17.88789;13.38618;12.25213
17.90903;13.41397;12.25283
17.93685;13.44224;12.25324
17.96507;13.46064;12.25302
17.99877;13.48815;12.25242
18.09014;13.53022;12.25101
18.11852;13.55566;12.25101
18.11852;13.58158;12.25101
18.1462;13.60736;12.24939
18.1759;13.62545;12.24859
18.23256;13.62545;12.2478
18.23256;13.68141;12.24704
18.25912;13.70783;12.24545
18.28725;13.76701;12.23809
18.31521;13.79927;12.23651
18.34303;13.79927;12.23204
18.39807;13.83142;12.23204
18.39807;13.86402;12.22962
18.4281;13.89496;12.2269
18.45752;13.92363;12.2269
18.48677;13.94466;12.22574
18.51565;13.97205;12.2255
18.57724;14.00103;12.22451
18.60826;14.02976;12.22466
18.60826;14.05987;12.22493
18.63873;14.08767;12.22464
18.70004;14.11579;12.22464
18.70004;14.14317;12.22378
18.75837;14.17154;12.22378
18.75837;14.26069;12.22252
18.7732;14.26069;12.22066
18.79918;14.29285;12.22009
18.82483;14.32317;12.22009
18.94505;14.35345;12.2173
18.97189;14.38418;12.21667
18.97189;14.41408;12.21667
19.02741;14.44554;12.21547
19.05441;14.48063;12.21392
19.05441;14.51309;12.21259
19.08429;14.54236;12211
19.11537;14.57262;12.20944
19.14595;14.60277;12.20815
19.17763;14.63358;12.20696
19.23607;14.6633;12.20569
19.23607;14.69326;12.20375
19.2627;14.72227;12.20191
19.28177;14.75103;12.19743
19.30998;14.77887;12.19447
19.3685;14.80751;12.19108
19.39729;14.83517;12.18896
19.39729;14.86412;12.18777
19.42495;14.89422;12.18802
19.45236;14.91546;12.18739
19.4806;15.00671;12.18737
19.50915;15.00671;12.18792
19.5426;15.03753;12.18792
19.60042;15.06866;12.18886
19.60042;15.09658;12.19111
19.62488;15.12282;12.19246
19.65488;15.15018;12.19246
19.6844;15.1783;12.19284
19.70749;15.20314;12.19424
19.81136;15.22787;12.19618
19.81136;15.34707;12.19775
19.83588;15.39559;12.19879
19.87568;15.39559;12.19918
19.87568;15.40086;12.20008
19.9013;15.42606;12.19922
19.92423;15.45114;12.19857
19.95015;15.52156;12.19654
19.97625;15.52156;12.19187
19.99729;15.54731;12.18868
20.05436;15.56076;12.18599
20.05436;15.58412;12.18599
20.0736;15.60885;12.18366
20.10135;15.6857;12.17983
20.1573;15.6857;12.17983
20.1573;15.6857;12.17866
20.20912;15.70497;12.17872
20.20912;15.74529;12.17775
20.2317;15.76455;12.1745
20.2621;15.78412;12.1745
20.28977;15.80251;12.17126
20.3315;15.81711;12.1673
20.3315;15.83283;12.16309
20.35688;15.84896;12.15368
20.37994;15.84896;12.15368
20.40613;15.88314;12.13346
20431;15.89894;12.13346
20.45652;15.91393;12.13346
20.50458;15.93208;12.12521
20.50458;15.94731;12.11633
20.53188;15.96266;12.10678
20.57835;15.99733;12.08614
20.60386;15.99733;12.08614
20.65309;16.01167;12.07485
20.67748;16.02978;12.06303
20.67748;16.04468;12.05014
20.69993;16.06108;12.01985
20.73875;16.07686;12.00398
20.75601;16.0908;12.00398
20.75601;16.10342;11.98882
20.77809;16.11757;11.97489
20.79819;16.13304;11.96184
20.81902;16.14779;11.94987
20.84088;16.16099;11.92635
20.8874;16.17172;11.92635
20.8874;16.18088;11.91434
20.91471;16.18983;11.90372
20.94073;16.19906;11.89449
20.96829;16.20315;11.88443
20.99933;16.20747;11.86456
21055;16.21045;11.85537
21055;16.21149;11.8463
21.08615;16.2144;11.83736
21.11405;16.21777;11.82861
21.14065;16.22212;11.82083
21.16418;16232;11.81227
21.20169;16232;11.80409
21.20169;16.23858;11.79786
21.22248;16.24308;11.79087
21.24324;16.24703;11.78416
21.26331;16.25192;11.77066
21.2835;16.25548;11.77066
21.3257;16.25826;11.76376
21.3257;16.26226;11.75732
21.34614;16.26313;11.75096
21.36753;16.26414;11.74546
21.38792;16.26271;11.74004
21.40924;16.26085;11.73526
21.4849;16.25597;11.73078
21.4849;16.25249;11.72443
21.50188;16.24959;11.72254
21.51842;16.2425;11.72198
21.53502;16.24244;11.7202
21.55198;16.24244;11.71997
21.56816;16.24303;11.71997
21.5827;16.24334;11.71716
